Effective date ,S&P 500 Energy ,S&P 500 Health Care ,S&P 500 Information Technology ,S&P 500 Communication Services ,S&P 500 Consumer Discretionary ,S&P 500 Consumer Staples ,S&P 500 Financials ,S&P 500 Industrials ,S&P 500 Materials ,S&P 500 Real Estate ,S&P 500 Utilities 
24/03/2014,-0.1177468,-1.4089093,-0.3494983,0.336767,-1.0303937,-0.1007072,-0.2249496,-0.3233993,-0.8047819,-0.5771914,0.2426713
25/03/2014,0.8393455,0.8271038,0.7232636,0.6054623,-0.6397953,0.5429926,0.0099466,0.8674492,0.4982326,0.7655502,0.3824925
26/03/2014,-0.3210973,0.0535962,-1.314518,-0.2943678,-0.7902593,-0.0865919,-0.9448349,-0.9359364,-1.390145,-1.1016144,-0.400328
27/03/2014,0.8616241,-0.1264787,-0.6145223,1.1678257,-0.4602313,-0.1801761,-0.579002,-0.1510744,-0.3634758,0.5633442,0.779661
28/03/2014,1.2372093,-0.397795,0.4739336,-0.077821,0.8120925,0.3747115,0.3938598,0.7407073,0.6511882,0.916672,0.1681803
31/03/2014,-0.0122515,1.2684547,0.825049,0.2011942,0.6173928,0.5941135,0.948932,1.0289173,1.0602263,0.4604807,1.0457642
01/04/2014,0.5330066,0.6957061,1.316319,0.252607,1.3966807,-0.0565713,0.3853053,0.7166789,0.6636501,0.5399975,-0.6503988
02/04/2014,0.3184131,0.3564513,-0.0231708,0.4716372,0.6704705,0.1199991,0.1191185,0.6498943,0.6326374,0.0124906,-0.2006977
03/04/2014,0.564946,-0.2718702,-0.5744367,0.6816282,-0.5095225,0.070104,-0.1090621,0.1685381,0.0959534,-0.093668,0.3255925
04/04/2014,-0.4062278,-1.5389351,-2.2344322,-0.1852207,-1.7051885,-0.4384082,-1.1546733,-1.1231536,-1.3023932,0.3312707,0.5631652
07/04/2014,-1.4435178,-1.0583665,-0.7510474,-0.0319939,-1.9084416,0.276914,-1.4861427,-1.3281768,-1.4267533,0.2927984,-0.1945802
08/04/2014,0.9061817,-0.8033941,0.8459598,-0.1216156,0.9767645,0.3983793,0.1257135,-0.0067191,0.3873335,0.5341947,1.4931051
09/04/2014,0.4818028,2.1127188,1.5603199,-0.7113561,1.0776414,0.4486529,0.8585293,1.2543117,1.5196643,-0.154464,-0.267054
10/04/2014,-1.3322611,-3.2007961,-2.504733,-0.2969083,-2.4617004,-0.897787,-2.3551578,-1.8913419,-2.0170028,-0.9839109,-0.3852116
11/04/2014,-0.2229912,-1.0710121,-1.170264,-0.3495824,-1.3748177,-0.5276985,-1.1680794,-1.0056143,-1.1840762,-0.6937066,-0.1037491
14/04/2014,1.3116523,0.5133852,1.0484951,0.5392061,0.8064026,0.7422418,0.7914095,0.6126865,0.750637,0.7363121,0.6514658
15/04/2014,1.2535942,1.0755343,0.457721,0.1163091,0.1226057,0.3186657,0.8889658,0.6044279,0.5570745,1.0120572,1.3273299
16/04/2014,1.2065209,0.5465482,1.0500171,0.8842132,1.3670856,0.9326845,0.8605616,1.5346189,1.4886313,0.7112376,0.7452324
17/04/2014,0.822471,-0.0030367,-0.3051209,0.3710575,0.1445688,0.0781215,0.084982,0.793387,0.2980476,-0.3193319,-1.1578222
21/04/2014,0.6537873,1.1995505,0.4352779,0.4270508,0.2649897,0.0267636,-0.0373603,0.3188144,0.0901503,0.4374076,-0.1626923
22/04/2014,-0.2209023,1.0367903,0.4232338,0.2157908,0.8441482,-0.1293228,0.6931231,0.0131504,0.3035661,0.1594799,0.0419033
23/04/2014,0.4735723,-0.4856027,-0.9035891,-2.1469284,-0.447878,-0.1696769,0.2395735,0.3615884,0.0465611,-0.2143426,0.1303114
24/04/2014,-0.096311,-0.1969796,1.0632326,-1.7215714,0.5147247,0.3086213,-0.0841552,-0.2292727,-0.5019613,0.2577636,0.636765
25/04/2014,-0.4381993,-0.7356459,-1.3685026,-0.3819559,-1.6711295,0.1627539,-0.8422613,-0.8863696,-0.6815676,-0.3244368,1.1361537
28/04/2014,0.268478,0.5995059,0.9352334,1.4477424,-0.2444939,1.1819436,-0.5572166,0.110407,-0.4709523,0.8106614,0.5160289
29/04/2014,0.4228546,0.6168958,0.7388871,0.6711847,0.4045033,-0.4179774,0.9464261,0.2514503,0.7368101,0.0852878,-0.4406887
30/04/2014,-0.007285,0.1443495,0.3004364,0.3560101,0.4425657,0.2606755,0.2301574,0.6424501,0.7951686,0.3712947,0.1597153
01/05/2014,-0.3569919,0.1575154,-0.0200807,0.3611971,0.3556539,-0.1211854,0.064161,-0.2885687,-0.6357766,0.8914494,0.3189211
02/05/2014,0.3202504,-0.7670509,-0.224279,-0.0578406,0.2972968,-0.0419148,0,-0.0789283,0.465646,-0.0781391,-1.9846496
05/05/2014,0.4620789,0.557682,0.3975643,0.4437014,0.0588905,-0.0971067,-0.4218413,0.0921558,0.4601534,0.7459095,0.7784265
06/05/2014,0.1450958,-0.905482,-1.1796157,-0.3265045,-1.3674174,-0.6516889,-1.3962788,-0.7782186,-0.5244291,-0.4478147,-0.4505747
07/05/2014,0.7693422,0.2295643,-0.1589341,0.9827221,-0.1849826,0.9939518,1.2785702,0.8771155,0.8475142,1.1995442,1.5887678
08/05/2014,-1.2853877,-0.5284352,0.0558848,1.5074418,0.2451078,0.1100861,0.2409475,-0.0284719,-0.4433563,0.0059266,-1.1593017
09/05/2014,-0.1776949,0.5824103,0.1726385,0.0438624,0.5884107,0.4728496,-0.1015641,0.0591509,-0.0099701,-0.0355577,-1.4120786
12/05/2014,0.6142847,1.0383781,1.4784151,-0.1503194,1.2549159,0.0678575,1.0370069,1.4822762,1.2862698,0.1659948,-0.9890828
13/05/2014,0.3248448,0.1554888,0.0832501,-0.7088195,-0.3454602,0.2056218,-0.1173945,0.2308522,-0.0164074,-0.5681818,0.1602111
14/05/2014,0.0419196,0.0340066,-0.5839295,0.5054015,-1.0634756,-0.57194,-0.7757144,-0.8287233,0.0590764,0.1666667,0.3716598
15/05/2014,-1.3090783,-1.0301964,-0.793186,0.1445723,-0.6987885,-0.8935825,-1.1032896,-0.9832436,-1.4727589,-0.0772522,-0.3655964
16/05/2014,-0.2781723,0.3479689,0.637598,1.374592,0.6937384,0.6247231,0.1163507,0.19071,0.4028231,0.7433839,0.268147
19/05/2014,0.2950979,0.6429241,0.8279838,-0.3653025,0.4315892,-0.2531813,0.5571507,0.3916335,0.4177857,-0.5076741,-1.5623534
20/05/2014,-0.2415318,-0.6225508,-0.4853965,-1.6592095,-0.8594689,-0.4061183,-0.6764336,-1.2988994,-0.558032,-0.3144654,0.0142987
21/05/2014,1.0843886,0.7931076,0.8068153,0.0884676,1.1651721,0.6449039,0.7768652,0.8788006,0.4781511,-0.2976013,0.0667175
22/05/2014,-0.1640344,0.5034176,0.1093657,0.4798283,0.4795692,-0.1717532,0.3667606,0.2232583,0.1883675,-0.2387917,0.8191256
23/05/2014,-0.1235914,0.0807897,0.9699738,0.2387685,0.8411087,0.1345509,0.2436136,0.6027649,0.8543062,0.7539944,-0.2361833
27/05/2014,0.2285631,0.5636035,0.9934426,-0.2444681,0.4965763,0.2797542,0.9822122,0.4754152,0.0065411,0.6295658,0.8143939
28/05/2014,0.1176522,-0.2787629,-0.3392527,0.4210129,-0.1196703,-0.0966523,-0.2473427,0.1231527,0.0425142,-0.5548014,0.4978396
29/05/2014,0.722493,0.7595937,0.6563839,-0.0187723,0.3864958,0.8091469,0.2312023,0.334477,1.0199078,0.2255327,0.12618
30/05/2014,-0.1152306,0.2600044,0.0728155,0.3191889,0.0904768,0.7197697,0.2172968,0.038713,-0.0323593,0.6336235,0.756126
02/06/2014,-0.2393793,0.1680575,-0.177864,0.0311935,0.315421,-0.2555329,0.2701981,0.3654814,0.3949115,-0.1059197,-0.0509566
03/06/2014,0.332466,0.1894706,-0.0988094,-0.9542223,-0.1878906,-0.3365176,0.0998037,-0.1563705,-0.2450427,-0.3004241,0.3197998
04/06/2014,-0.1354272,0.2295333,0.2578072,-0.302248,0.4398771,0.3071561,0.3190535,-0.0836712,0.1810013,0.1477105,0.00924
05/06/2014,0.6059207,0.158433,0.8053952,0.0378955,0.6770066,0.3474786,0.9276131,1.0564288,0.4065172,1.5752212,0.8222848
06/06/2014,0.8274062,-0.1006615,0.4347756,0,0.5394829,0.2532139,0.6794682,0.9603944,0.5237621,-0.3310681,-0.371134
09/06/2014,0.1023993,-0.483662,0.3066995,0.1010165,0.0831334,-0.1208903,0.3586333,0.5661251,-0.2589183,-1.2296037,-0.7174393
10/06/2014,-0.1008738,0.2155235,0.1274007,-0.119836,-0.249193,0.0497115,-0.0422325,-0.2448467,0.1185783,-0.6785061,-0.2918288
11/06/2014,0.3242597,-0.0519608,-0.2528867,-0.4104572,-0.3311948,-0.3132426,-0.6760051,-0.7950827,-0.5825864,-0.3445408,-1.2636469
12/06/2014,0.3217941,-0.5617572,-0.9423583,-0.2853338,-1.2703175,-0.8538303,-0.5758974,-1.2582207,-0.8596819,-0.4232237,0.3058392
13/06/2014,1.0089163,-0.0203317,0.6470929,0.5023528,0.0134628,0.0043715,0.0098733,0.3576477,0.3637427,0.2095181,0.6473403
16/06/2014,0.5218024,0.1321829,0.0303874,0.113888,0.3442175,0.3387756,-0.4310912,-0.1621818,-0.1553247,-0.5017921,0.685123
17/06/2014,-0.169784,-0.0725321,0.1966584,-0.1011186,0.297043,-0.0087131,0.9353208,0.2436678,0.1588073,0.1320845,-0.1759015
18/06/2014,0.7541751,0.8216593,0.5409459,0.487126,0.7432742,1.1872604,0.6483301,0.5266637,1.0904737,0.5696127,2.2258289
19/06/2014,0.6198547,0.3268491,-0.1983907,0.3084865,-0.1801802,0.639411,-0.1529052,0.1357485,-0.2144618,0.6617779,0.8618734
20/06/2014,0.952931,0.8438819,-0.3260074,-0.1129731,-0.3743112,-0.3508322,0.3225701,0.4384664,0.6351447,0.331675,-0.6026535
23/06/2014,0.3990956,-0.3202118,0.258468,0.3330192,0.1010814,-0.5560088,0.269568,-0.6305755,0.114752,-0.1180638,-0.3167277
24/06/2014,-1.9794055,0.0199883,-0.5092379,-0.632515,-0.2362535,-0.4900373,-0.7028795,-1.0017403,-0.8883087,0.177305,0.2496482
25/06/2014,0.6643599,1.0848619,0.5694269,0.0630239,0.823116,-0.0650816,0.1076461,0.1350598,0.7902599,-0.0825959,0.479942
26/06/2014,0.0783721,0.0550731,-0.1542744,-0.2204447,0.0833444,-0.3885729,-0.3323666,-0.1819778,-0.1657371,-0.2598016,0.2027758
27/06/2014,-0.0480855,-0.2088802,0.5877855,0.246181,0.2611806,0.1351145,0.2321248,0.2874056,-0.3831051,0.5742363,0.3372757
30/06/2014,0.0151199,-0.359234,0.156777,-0.3526226,-0.0604059,-0.0348212,0.0097854,-0.4213183,0.4518796,-0.0588616,0.8112227
01/07/2014,0.0975771,1.2575938,1.0672612,0.600316,1.0539637,0.2438334,0.5674962,0.575589,0.165901,0.1413511,-0.9780821
02/07/2014,-0.1112118,0.7078976,0.0203376,0.4648241,0.1551373,0.2236942,-0.0259445,-0.1174486,0.1560708,-0.111745,-1.9575271
03/07/2014,0.3903619,0.4106176,0.5208496,0.2876079,0.7707525,0.5764063,0.7688066,0.8102792,0.6710129,-0.2649553,-1.0761551
07/07/2014,-0.566836,-0.7541102,-0.0171161,0.2680798,-0.6204048,0.0775628,-0.5054082,-0.6616758,-0.8118524,0.2951768,0.4166281
08/07/2014,-0.158352,-0.9190714,-0.985122,-1.4922589,-0.9951176,-0.1528525,-0.8574109,-0.7514784,-0.293003,0.1412679,0.6177393
09/07/2014,0.6357919,0.3792151,0.4778146,0.2714132,1.2215781,0.3708575,0.2610796,0.1548753,0.4024659,0.2409922,-0.1511958
10/07/2014,-0.9497184,-0.0238747,-0.2925212,0.8057409,-0.927906,-0.0816309,-0.6217043,-0.5347823,-0.4485732,0.3166413,0.6056991
11/07/2014,-0.763739,0.1432826,0.4314402,0.7555889,0.3303427,0.0816976,0.127739,0.5765244,0.1054583,0.0175357,-0.6932725
14/07/2014,0.8741844,0.3619021,0.770132,0.3346762,0.2675197,0.3845245,0.6051685,0.5603383,0.0063847,0.4616913,-1.2033252
15/07/2014,-0.4381418,-0.9014927,-0.1968748,0.6485885,-0.3526317,-0.8110422,0.6600553,0.0469684,-0.2681393,0.052356,0.5067175
16/07/2014,1.5617625,-0.2905378,0.9614638,0.5400761,0.2490264,-0.0970853,-0.1162866,0.5398831,0.7169606,0.4418862,0.3977798
17/07/2014,-1.6019902,-1.0905696,-1.3076923,-1.2025394,-0.9095833,-0.6802574,-1.2515361,-1.5854823,-0.4766899,-0.6483357,-0.9859025
18/07/2014,0.2833845,1.633155,1.3328137,0.6425703,0.8915445,0.9849753,1.0741772,0.7828675,0.6545965,1.0312882,1.0794714
21/07/2014,0.155144,-0.3897675,-0.0753788,-0.2885383,-0.4969455,-0.4327793,-0.2332891,-0.2353898,-0.2855149,-0.3921569,-0.1012705
22/07/2014,0.7634538,0.8249636,0.8621221,0.3263145,0.4599989,-0.198949,0.3345133,0.4504408,0.1590736,0.5268643,-0.1612755
23/07/2014,0.5586439,0.8112084,0.1801087,-0.122737,-0.1009233,-0.1126736,0.1845018,-0.4356089,0.4288165,0.0633531,-0.0323072
24/07/2014,0.1119271,-0.168163,0.0015236,-0.2703533,0.2843673,0.3644331,0.2552422,-0.4611062,-0.173957,-0.0460458,0.3601108
25/07/2014,-0.7676156,-0.366127,-0.2331073,0.246442,-1.1734199,-0.440919,-0.5639704,-0.2693269,0.2217857,-0.760106,-0.7866409
28/07/2014,-0.1154147,0.1033953,0.1786751,0.4609428,0.1812176,-0.5166837,0.0486145,-0.4968998,0.2497471,0.8471626,1.4652015
29/07/2014,-0.398916,-0.0083747,-0.5213494,2.1717851,-0.2751032,-0.5237316,-0.6122449,-1.1941724,-0.7442212,-0.6214039,-1.0556139
30/07/2014,-0.5165246,0.3573522,0.2451844,-0.5808035,0.5536136,-1.0069102,0.4367524,0.0725163,-0.4924543,0.225799,-1.6488084
31/07/2014,-2.4238891,-2.0265947,-1.9643212,-2.2464466,-1.8790635,-1.7174135,-2.0444589,-1.9762846,-1.9189017,-1.5308186,-1.6764499
01/08/2014,-0.7113691,-0.0255548,-0.4054138,-0.9303185,-0.354284,0.7666118,-0.8746066,-0.0761649,0.052085,-0.1701279,0.4202885
04/08/2014,1.6091822,0.4828242,0.6685245,0.6032338,1.0108969,0.4005281,0.7987701,0.3071336,1.1062307,0.5758947,-0.58499
05/08/2014,-2.1379213,-0.8945858,-0.9393614,-0.9025159,-0.7001655,-0.4747047,-0.9913793,-0.5542766,-0.9525342,-1.0400234,-1.2773286
06/08/2014,0.3919647,-0.1212104,-0.2103776,-1.2912482,-0.2586653,0.8643662,0.3650246,-0.4607259,0.6855323,0.2597863,-1.2841636
07/08/2014,-0.6832601,-1.1864479,-0.453108,-1.0048028,-0.4898571,-0.8081167,-0.5305305,0.0835403,-0.887383,0.0294447,1.1437828
08/08/2014,1.6765429,1.1400087,0.6969798,0.4915417,1.5636764,0.9870409,0.9727953,1.3986961,1.0711379,0.730013,1.980198
11/08/2014,-0.1492537,0.007143,0.574442,0.0698768,0.4447739,0.7624113,0.1494967,0.4204952,-0.0708672,0.50263,-0.4045307
12/08/2014,-0.664816,-0.139992,-0.2028714,0.4507078,-0.2989876,-0.1385712,0.1326876,-0.2392769,0.261105,-0.2558735,-0.1146844
13/08/2014,0.332483,1.1472549,1.1399531,0.1074317,0.3530283,0.2510958,0.5333598,0.848361,0.414751,1.1077425,0.2104961
14/08/2014,-0.5027853,1.1794988,0.1190495,0.3598258,0.7659864,0.4196419,0.5437111,0.4624532,0.0800461,0.1210933,0.9595646
15/08/2014,0.5125039,0.1104246,0.1127309,-0.4214367,-0.142648,0.1093948,-0.4195071,-0.2783867,0.214352,-0.0115187,0.3120862
18/08/2014,0.2813683,0.7651387,1.0612535,-0.113701,0.8608699,0.5857155,1.0762243,1.5321038,0.9673094,0.9849663,-0.1696993
19/08/2014,0.7277958,0.6554061,0.6853183,-0.2592803,0.7622065,0.2237963,0.1497835,0.2403118,0.3478041,0.2167465,1.232411
20/08/2014,0.2007833,0.0123895,-0.0030319,0.1965508,0.5067599,-0.0065038,0.2958676,0.9827002,0.1417903,0.3301081,0.223891
21/08/2014,0.0028223,0.1114919,0.5124007,0.2024932,-0.090168,0.1192438,1.1151452,-0.0278039,-0.217104,0.0794191,0.2373528
22/08/2014,-0.6505143,0.0041247,0.018099,-0.3978529,0.1215604,-0.1775699,-0.3494486,-0.4278716,-0.3973134,-0.719873,-0.2925063
25/08/2014,0.7882851,0.7217983,0.0150798,0.6023332,0.2740986,0.5206413,0.8236013,0.3459167,0.3704055,-0.0628033,0.6239814
26/08/2014,0.5185947,0.4122304,0.0799107,0.0504191,0.0550368,-0.0690593,0.2648457,-0.3340185,0.1135503,-0.0171389,-1.1291591
27/08/2014,-0.0981368,0.0013594,-0.0557422,0.4472441,0.0971782,0.0647878,-0.1591242,-0.0365214,0.0094518,0.1999886,0.9220688
28/08/2014,-0.0449066,-0.1345785,-0.2200784,0,-0.2088218,-0.0194238,-0.43032,-0.2836818,0.0472545,-0.0798358,0.6771172
29/08/2014,0.4843669,0.4029184,0.4486811,0.6960993,0.0055068,0.1144066,0.5186157,0.0021552,0.1605895,0.4394476,0.7462687
02/09/2014,-1.2462974,0.0203362,0.1383646,-0.2553404,0.1762082,-0.0474353,0.3630689,0.2090517,-0.386683,-0.0340928,-1.0196616
03/09/2014,0.311262,0.4066418,-0.7088897,0.280969,-0.3188156,0.0970727,-0.1237584,-0.079575,0.1767342,0.1648383,0.5543493
04/09/2014,-1.2933709,-0.5035437,-0.0922691,-0.1992404,0.3915225,0.217663,0.0190634,0.049505,-0.110264,-0.1759165,0
05/09/2014,0.6873098,0.5712192,0.6464799,0.5552436,0.3808408,0.5548029,0.1810673,0.3485145,0.488851,1.0800978,1.2404098
08/09/2014,-1.5852066,0.0485679,0.150428,-0.6514456,-0.5089012,-0.6372832,-0.0095126,-0.0557402,-0.4362564,-0.2024633,-0.7215138
09/09/2014,-0.4744257,-0.3060991,-0.6413626,-1.1490664,-0.9863416,-0.2991628,-0.9957506,-0.3946889,-0.8164423,-0.591716,-1.1929792
10/09/2014,-0.3013707,0.666829,0.8359788,-0.2527007,0.3351417,0.4339004,0.4196028,0.090449,0.0095347,-1.5079365,-0.393209
11/09/2014,0.0871966,-0.3251596,0.1214338,0.5953512,0.0535174,-0.0472864,0.3125897,0.1247929,-0.1175835,0.0402901,0.8452536
12/09/2014,-1.5057354,-0.6928811,-0.4402252,-1.2025436,-0.3135548,-0.6580221,-0.1240103,-0.4125927,-0.5408845,-2.9227317,-1.8144976
15/09/2014,0.7312075,-0.3203518,-0.6316739,0.4205965,-0.4015024,0.4415871,0.0286533,0.0086313,0.1695457,-0.2489184,0.304878
16/09/2014,1.185441,1.3440824,0.6765552,0.761518,0.4514211,0.7456736,0.359655,0.5631432,0.517357,0.8317985,1.229834
17/09/2014,-0.4787457,0.092717,0.1834118,0.4408616,0.031439,-0.1433247,0.440822,0.4312564,0.5655282,-0.0353544,-0.2355876
18/09/2014,-0.4766888,0.7866933,0.6557721,0.6646601,0.4048808,0.2142245,1.0514351,0.4016322,0.7076738,-0.6896552,-0.6899106
19/09/2014,0.0029206,0.0972361,-0.3637665,1.0713841,0.0883831,0.2180419,-0.3593301,-0.1127732,-0.0721523,0.0178063,0.8578888
22/09/2014,-1.3580211,-0.5602278,-0.7616112,-0.123259,-1.451515,-0.1535771,-0.6898931,-1.1034424,-0.1004583,-0.7239926,-0.7211538
23/09/2014,-0.3153126,-0.5767661,-0.2080726,-0.5985437,-0.7952509,-0.9335612,-0.6852127,-0.8422005,-0.5625039,-0.4901668,-0.3725088
24/09/2014,0.0356406,1.6770755,0.6602705,0.3041778,1.0387264,1.2183814,0.5913773,0.4952753,1.0270834,-0.1081276,-0.3224902
25/09/2014,-1.5349673,-1.5819015,-2.2800276,-0.9468994,-1.4359146,-1.2527163,-1.6467539,-1.4914727,-1.4577077,-0.5592639,-0.562667
26/09/2014,1.3056129,0.30398,1.2242139,0.4061231,1.0751469,0.3624595,0.9287528,0.8952669,0.8761348,0.9675859,0.1650398
29/09/2014,-0.4226505,-0.1810307,-0.0955994,-0.0684505,-0.5888731,-0.0429941,-0.3916449,-0.2870751,-0.4877588,0.0119789,0.5413803
30/09/2014,-1.2045852,-0.5937827,0.2354299,0.33626,-0.539707,0.0193557,-0.1726177,-0.0828808,-1.1573854,-0.2754821,0.1966568
01/10/2014,-1.8667272,-1.0297854,-1.6441387,-0.9867809,-1.2648894,-0.5999097,-1.1751897,-1.8794613,-2.2938862,-0.0300264,0.5374083
02/10/2014,-0.3792141,-0.2225742,0.0400573,-0.0814843,0.3829877,0.1319547,0.1782127,-0.1156841,-0.2619515,0.0120142,-0.1162034
03/10/2014,0.0015474,1.967949,0.7700245,0.9723355,1.3105435,1.1255374,1.4522754,1.3586351,0.3086014,0.7147576,0.6189213
06/10/2014,0.1284313,-0.3905568,-0.0152828,0.4100398,-0.5592378,0.0683615,-0.1530319,-0.3296124,-0.0720037,0.1133111,-0.0092498
07/10/2014,-1.3305723,-1.5831739,-1.6553811,-0.7053582,-1.4599231,-0.4888775,-1.8328118,-2.3656246,-1.7457094,-0.7982367,-0.1017576
08/10/2014,1.0070793,2.516326,1.975443,0.0997009,1.5622598,1.415914,1.8117356,1.7658349,1.3067102,2.0356692,2.2270581
09/10/2014,-3.7012917,-1.9871529,-1.6689275,-1.7928287,-2.2666641,-0.9328792,-2.060637,-2.314332,-2.5435162,-0.1177024,-1.6486254
10/10/2014,-1.1770578,-0.7235022,-2.7869056,-0.6211968,-0.8711645,0.4975231,-0.815501,-1.4764674,-1.5193463,0.1531935,0.5065623
13/10/2014,-2.8546755,-2.3894485,-1.246851,-1.2629162,-2.0583927,-1.3831935,-0.881405,-1.5493153,-2.6158804,-0.3470997,-0.091638
14/10/2014,-1.2260781,-0.7592694,0.2825497,-0.0258398,0.6659887,-0.0689447,0.4778021,1.3043886,0.3309277,1.6234725,0.967668
15/10/2014,0.4279165,-0.8019155,-0.7486597,-0.2972344,-0.7903338,-1.215989,-1.9912819,-0.1664394,0.6561634,-0.8074823,-1.3308503
16/10/2014,1.6857732,-0.5013211,-0.5645135,-0.5379132,0.1557321,-0.7267886,-0.0101082,0.7178086,1.000488,0.0878477,0.0322239
17/10/2014,0.9162108,1.6134589,1.197429,1.0555809,1.0764692,1.1410355,1.3007144,1.9679518,1.3564353,0.7431246,0.5890474
20/10/2014,0.759598,1.1965305,0.6690095,0.7479528,1.3943673,1.4390053,0.6054155,0.3043763,1.4234148,1.3126561,1.3953701
21/10/2014,2.925545,2.6537307,2.1602319,0.7232,1.8848106,0.3835769,1.8714456,2.1983456,2.2226699,1.112194,0.369986
22/10/2014,-1.6571338,-0.546671,-0.5517587,-0.4574914,-0.8457426,0.128082,-0.8893216,-1.3284652,-0.86054,-0.2438056,0.6338503
23/10/2014,1.7852238,1.7488446,1.5289074,-1.1617516,1.4171015,-0.0724869,0.9758973,2.1822478,0.0231911,0.7502558,0.1920843
24/10/2014,-0.284118,1.3828229,0.8072779,0.8202015,-0.1025193,0.8192699,0.9048453,0.8965773,0.6425756,0.0733386,0.9585804
27/10/2014,-2.0295115,0.1232735,0.0385006,1.0185126,0.1824436,0.2475928,0.1382059,-0.0345931,-2.056936,0.5186313,-0.2119767
28/10/2014,2.2681484,0.7360826,1.4208963,0.9511731,1.0964621,0.392637,1.1330081,1.6978112,0.9307796,0.2748023,0.7080899
29/10/2014,0.1604601,0.0289127,-0.1639294,-0.031407,-0.3264969,-0.117751,0.1935955,-0.4274686,-1.2551187,-0.4642058,-0.6108279
30/10/2014,-0.3093029,1.810466,0.2341351,0.2827521,0.6607805,0.5536609,0.49414,0.3823152,0.7349966,1.0001686,2.0648185
31/10/2014,2.0397772,0.5084461,1.7579784,0.7706767,0.981859,0.6804145,1.2418836,1.0298091,1.8776357,0.8233658,0.038988
03/11/2014,-1.7401609,0.0243949,0.3994813,0.1803146,0.0185202,0.3555833,0.3144458,-0.2169197,-0.7687506,0.8938917,0.6928506
04/11/2014,-1.9312556,0.0872869,0.0460248,-0.2110228,-1.2535876,0.5387373,0.0962105,0.0506543,-1.0362523,0.0820345,-0.5934718
05/11/2014,1.7476011,-0.1923768,0.2641498,0.2114691,0.4162916,0.7357639,0.6263177,0.556915,0.950087,-0.0874317,2.3145144
06/11/2014,1.2802366,0.5679628,-0.0695637,-0.8316783,0.875817,0.2004992,0.0739508,1.09927,0.8218452,-0.6399037,-1.8012685
07/11/2014,0.9358709,-0.9416846,-0.0340655,0.8073601,-0.1925249,0.2695198,0.0523431,0.0975266,0.5061793,-0.0825673,1.0075784
10/11/2014,-0.8322962,0.997072,0.2652088,0.2048799,-0.0723361,0.4276289,0.4985382,0.4809387,0.261626,0.7106655,0.5115526
11/11/2014,0.2619813,0.3537676,0.0930947,-0.0991326,0.3879278,-0.1784338,-0.2265977,-0.1279115,0.4631744,-0.3336798,-0.3520231
12/11/2014,-0.924709,-0.1539891,0.2362112,0.7566361,0.5121568,0.014219,-0.251665,0.0950237,0.1883117,-0.5488474,-2.0302192
13/11/2014,-1.3455252,-0.0994188,0.5950277,0.7386434,0.6088812,0.4671284,-0.0492293,-0.2641626,-0.0421285,0.5629139,-0.8167521
14/11/2014,0.8308121,-0.8318661,0.6163982,0.641574,0.3766478,-0.6165727,-0.3540095,0.0662156,0.3177176,-0.6750082,-0.3766973
17/11/2014,-0.4334159,0.49147,-0.1702536,-0.1639245,-0.1074701,0.6163297,0.021625,-0.1033934,-0.0161587,0.4530637,1.3454098
18/11/2014,0.0430519,1.5773032,0.3819019,-0.2250061,0.1404085,0.3699586,0.2440004,0.7514128,1.121598,0.5885265,0.2646421
19/11/2014,0.5594339,-0.5306277,-0.6432783,-1.0605229,0.4461278,0.4390912,-0.1817846,-0.2876397,-0.1150711,-0.5522747,-0.0649042
20/11/2014,1.0920387,-0.3953421,0.6415971,-0.4558615,0.4205794,-0.45522,0.0555607,0.1813237,0.4864156,0.2639248,-0.2338067
21/11/2014,1.2197799,0.3930948,0.2105661,0.1052045,0.2292667,0.4452144,0.5367885,0.979021,1.2611063,0.8774335,0.3819113
24/11/2014,-0.7311029,0.4675858,0.7013781,-1.4033136,0.9419859,-0.1062976,0.6044985,0.2647874,-0.4937573,0.2283229,-0.8862949
25/11/2014,-1.6009237,0.06937,0.0647566,-0.1567496,0.2337449,0.1385347,-0.2013054,0.1584529,-0.363464,0.3308564,-0.1090513
26/11/2014,-1.1052615,0.7033022,0.8945007,1.2308465,0.0284824,0.3308204,0.195599,-0.148061,0.1395718,0.7406206,0.5065502
28/11/2014,-6.2647318,0.5844952,0.3734428,0.8746898,1.1656671,1.2170021,0.0488043,-0.8551522,-2.426431,0.391736,1.0644769
01/12/2014,0.711622,-0.196603,-1.1076399,-0.97165,-1.0853886,-0.6120434,-0.7195122,-1.2927679,-1.0161348,-0.0641437,0.1676626
02/12/2014,1.3316574,1.1021482,0.2570362,-1.8009067,0.3574668,0.3655145,0.9765385,0.780423,0.5673991,0.1872058,0.6866953
03/12/2014,1.1649737,0.1504483,0.458328,-0.7968127,0.1896155,-0.7976407,0.4196825,1.2913191,1.4414767,-0.229566,-0.2813299
04/12/2014,-0.8052624,-0.1243643,0.1055048,-0.172117,-0.114969,-0.0937731,0.0999394,-0.4554512,0.3086321,0.1177226,-0.085492
